-1.27432454562807334e+03 8.93929688156042933e+08
-5.47620235473838329e+09 -1.45012572745943389e-07
4.24158746220964859e-10 -1.48666054587064028e+08
3.04595592199654436e+09 -4.49217506523382068e+07
9.73678028458644295e+09 -1.99841596351613321e-05
9.53443095928818924e-04 8.49458530717245688e-06
-4.56158086429295444e+09 -2.85625383333907484e+03
7.65477326699410355e+02 8.53069758393215291e-03
4.98772906910291931e+03 -2.03200709431717597e+00
3.25908213212695438e+05 7.45716895276830414e-09
5.05844006738395018e-09 -5.71482815064775586e+08
2.56128435008820125e-09 -4.33064584363253834e+03
4.45405183017177309e-05 -2.54125545959559046e+07
-4.27127516502285957e+08 -2.11742403045314369e+10
-4.83827450447950721e+08 -4.86436750104546970e-10
2.84928164348923624e+08 5.23153099941187352e+07
6.44778622434109569e+08 -8.90407868008905815e-04
8.41054310352418572e+06 -4.33362825081818869e-05
8.16870488564256403e-08 -6.36582796222084314e+07
-9.01054392819267082e+09 -4.56512624196471006e+04
5.40389546520860659e-03 -6.58734469692015991e+04
-2.71506555202354267e+07 -1.53533230139735943e+00
-5.54096731080457941e-02 6.62123211282134461e-03
-2.38997549583242647e+06 -7.61789665181811131e+01
-1.27782564131089687e+08 -8.86423904618475189e+10
-2.19115354026090002e+09 -1.30520932717994242e+03
9.13793753358642384e+06 7.76555654508797150e+10
-2.52650351314372730e+09 6.57034104581288178e+05
-5.31241304585090279e-10 -7.75939772536749369e+04
-4.00517567108404290e-02 -6.90053264512334717e+05
7.73895550560506611e-03 -3.60768150305465281e+08
-9.27470550404076494e+03 3.79089392836673243e+05
-8.82446188020195113e+04 -4.97926574906537056e+09
7.92758271217881701e-10 3.19375577350357819e+09
9.34952417275391966e+07 1.03636567771790933e+00
-2.94961187228163503e-06 -8.69208870828732478e-04
-5.91881200563987384e-03 3.76296359609454453e+08
-9.78414826152811584e+10 -5.79160450212148875e+07
2.24737734185201892e-04 1.48628501835197831e-02
-5.94296371053525813e-02 -7.27032504971368098e+02
6.46724293100944969e+00 9.82991271174331871e+01
-8.75921869633404236e+10 6.37124137960755381e-07
-7.86584028020148907e+01 -2.36092107280230207e-05
-8.22427422527762508e+09 7.48996662487043109e-07
-2.80733824594755333e+02 -5.72558006197730496e+00
-1.24921630790696669e+09 7.08595513355643652e+03
-4.19567780328047841e-06 5.24805885951402615e+02
4.91991483493214691e+04 2.32145946584603287e-03
-9.10784139187030214e-09 7.56363829815717660e-07
3.44665403677345603e+03 4.39899587346123531e+05
-5.32433525920364261e+06 -6.10340305735814127e+03
-7.94917011781476855e-04 3.92971414032545424e+09
8.89166489394262904e-01 -4.03291503555230868e+00
4.40431935230888903e+08 -4.92017734877701685e+00
-3.39335496200720099e+00 -1.45664977385939096e+02
5.59663984774433798e-01 5.64825612544820821e+00
-8.27550367238542306e-02 -7.11413622070707333e+03
1.28500010978197292e+03 -5.34385365784103749e+05
-2.68866235739880055e+06 7.94524290398631479e+01
8.98433263761226275e-06 7.82256057254850674e+01
-4.47621170452509973e-10 2.06417551840021217e+05
8.02871918699785136e-02 8.02817641176380964e-10
-1.35044896351240800e-05 -6.56695295107507008e-04
-7.68564885375168250e-09 -2.33808042765129940e+05
-6.78159212247352770e+01 -3.85306920840118562e-10
8.92998051068908186e-03 2.37207107953542828e-04
1.08674174389628001e+03 9.31628498826767918e-09
1.84382611978055867e-06 -8.56464768935862926e-08
-3.45269025579774649e+01 7.38810850888035664e-01
5.96377874927049279e+08 -2.11495833336834880e-08
2.64071892103917438e+00 -2.71756501727634441e+03
6.72331712733415576e-08 -2.24200012747326705e+00
-6.87723634512667418e+08 -1.41936299429224167e+10
-5.08220852411944270e+08 -4.76160255996166570e-01
-5.59698124725701928e+03 8.03728564582180810e-02
-1.25462075492663457e-03 8.73273711307312399e+07
-8.55096853590247110e-05 4.40097627351688147e-04
5.13578482816435059e-10 2.68111189039652426e-06
3.95975998949428746e-10 -1.46140909070507402e-10
-9.04088230107326409e-08 -2.76352741929789353e+06
9.99929264491910112e-10 -3.70969203138927506e-01
5.39676682983629974e-02 -2.04890798550572649e-02
8.21900823337714974e+04 8.89294735376980869e-07
-6.27805091517579346e+10 -9.59476741313705475e+02
5.78247896087968445e+09 -4.25497202941249609e+08
-7.63434675683827777e+02 -1.13122425832689858e-06
-1.87333613274528671e-09 -3.18556676162640151e-04
2.17242127516025533e+02 9.67694425789681620e-09
-2.74929168808714409e-02 -1.61225915468084039e-07
9.82663986812940087e-10 -8.81401565490741135e+00
3.55433798044171190e+09 8.74603127870995586e-06
-6.56948267872430201e-08 4.94799857091588819e+03
7.89246609275522496e+03 7.52524783526836836e+04
5.38791367461309081e-02 3.15433297758314180e-05
-2.18715887048345423e-03 -4.58462616886908521e+01
4.82639345352350210e+03 -6.04174228010304947e+10
1.47560273885987325e-04 5.13252730617140962e+00
-1.24405744007290993e+06 2.40903825098053720e-02
-7.31917181438428543e+03 4.96618568223024532e+07
-8.43149654015127867e+07 3.19777099853093885e-08
9.27572097752070613e+06 5.82174457112150421e+10
-4.15008921607089013e-07 2.56090236863741811e+04
9.80982926069999053e+01 -1.06419363751812037e+07
3.12848318972173425e-09 -2.81696213643261384e+00
5.28542482430730161e+01 -1.36607483214566694e+06
-5.40084837013569123e-06 8.45047378603081964e+06
-4.02684378308174473e+01 -5.84775453464920521e+07
8.29343463647625256e+00 -8.98895768352867961e+08
1.72899077771937259e-04 -1.14823332408229345e-05
1.56088081190703698e+00 8.64749414768916607e+08
1.22608006508330815e+07 8.97593855940795402e+03
-4.54758607452034447e-01 -4.49256100203829709e-02
-9.83209395305270942e-07 -6.33505240744979936e+05
-4.03653795501539932e-04 -8.59282521892214390e+02
4.86855962491410587e-04 -7.90800579476223222e-04
-1.06118482636025563e+08 9.86953671430812378e+10
9.09697041757675140e-08 -6.53966897529111087e-06
9.06542240948549472e+05 2.73318416022256688e-06
-5.70571021349948362e-04 1.25399532608721576e-03
-8.75922286696279428e+01 -2.37932582471698806e+04
-6.21349151623437881e+10 -8.05209494690199904e+02
-7.79090461493576072e+02 1.03881080891557212e+06
8.69795219421284510e-09 -5.77842755121246605e-07
5.68053819736677793e-05 3.77656451692910007e-08
-8.86387108350002222e+02 2.34866710067465782e+09
2.72445199756329653e-04 5.35747785764545143e-03
9.59065521070399857e+09 5.68878878676374981e-03
2.66481841195340907e-01 5.35773751589595020e+08
7.64458401400297737e-10 -7.56341776795228701e-05
-9.11865124029911914e-10 -7.82765839087409414e-08
3.55989132841149985e+05 -1.82099290552496268e-01
8.51517885476085246e+07 2.69507336494924887e+00
-7.29841114547875587e-04 6.05605877200672040e+01
-9.75571724139329861e+05 2.37884742639616393e+07
-6.90118044536014460e+06 2.12372933760334711e-04
-5.60753381897666854e-06 -6.28593570819632603e+01
7.27918476164614363e-06 -4.15935256258964591e-06
-7.72414397596506805e+10 6.15390272068141730e-02
1.67391430481706325e-08 -8.84207619863750871e+00
1.34102485301999770e-04 -3.17283509010880165e-03
4.68941836658948185e-06 1.74735760100684874e+07
7.37719604926177263e+08 5.87960221201966671e-01
-6.09255332321928211e-07 1.57281928186858613e-07
4.77371407785451114e+07 -4.80587010743781005e-07
5.20059582300182141e+05 -5.53337367450620118e-03
6.88620871116822173e+02 7.82639367522454675e-05
-7.63897788645315619e-05 3.51395637394584656e+10
-2.99466619695791109e-02 7.75324041107506026e+06
-6.35631153772718838e-02 9.09295943027508445e+06
-8.91355370805885120e-10 8.48485677564891624e+09
-8.44690734128749211e-05 3.66248453293130093e+05
-4.14255332357322601e+01 -3.44872938420807246e-07
8.06855510027337276e-03 -9.79381735654437580e-08
-2.11115175419557414e-05 4.41411655090101121e+05
-8.79650181947670269e-08 5.67777908963397702e-10
8.06957565561733842e+07 -3.70355876880268079e+03
1.31663399864662252e-06 6.57923093651296921e+10
-2.41186778325918374e-09 -6.39467742032022095e+09
-4.45860817062144824e-02 7.12484086692755222e+08
3.44134727577679157e+08 2.03634895319587699e+01
6.05673593332331300e+08 8.23330580994115045e-08
1.18080536496268662e-09 -9.77698013587630033e+08
-6.07716601592807153e-04 6.14117968132888109e+02
-1.59933890938808392e-09 -1.26196280360436010e+09
-9.73331923470028615e-01 -1.96131445515182137e+09
4.34865306561740217e-01 1.24332735887513749e+02
-2.05793391074648397e+01 1.57105418883078024e+07
7.00053242950885671e-03 -6.77628866442910309e+10
-3.37216093270150230e-01 6.90128508299556032e+00
3.30586437955614019e+03 7.16880254644637382e+00
-1.72320402828031183e+03 -3.28554318181114875e-03
9.32081038256544897e-02 -3.59331603583605392e+04
2.79436293805136575e+03 -7.48418533179944634e+08
5.94640580262172222e+09 2.01114319085026149e-07
9.18203425198300671e-01 6.38621086188082110e-01
-4.20224094877505541e+09 -3.65958803432211995e+08
-8.90621772276941605e-10 4.16136333112208905e-09
4.80505879634160740e-10 9.77550637038117025e-10
8.13117227086881358e-09 -3.06386958666743851e+02
9.92569625248944772e-05 -8.19236259926519299e+09
-4.35794306650896091e+05 7.79486698966833501e+02
8.70585672654539167e+00 -8.51059746108984250e+00
-4.44839269289827588e-01 -2.19056728182307434e+09
-7.05361884805033688e-10 6.11271536989713060e-07
-6.89416041714704964e+00 -1.09089665303821712e+04
6.05742204978603870e+05 8.96711258592905797e+04
9.74339354947794974e+07 2.89468764173222826e+03
-9.28000309200356569e+04 -4.23498720829511469e+05
9.76049040792339256e-08 2.72234025500806620e+00
-2.10247621167694736e+09 7.81413464083691249e-08
7.04071208314828616e-09 -7.89421879007664204e+08
-1.73061554936781145e-08 -6.98981766968030357e+09
