-6.69029609275152162e+06 7.87320508919994611e-01
-2.77512459219018764e-04 6.99842970865726192e+06
6.04822702665046421e+01 3.39842974530087600e-06
-5.71832810759123486e-10 -7.72117773745923871e-07
4.87694007943139343e+10 1.39693670874803755e+00
-2.68497699182783545e-01 -7.01396922606841944e-01
5.43945705943830123e-09 -2.44332099993249415e+02
-4.12251853235914372e+06 -9.52885553169129044e+07
-2.05858756608773785e-01 -5.50295278637331214e-04
6.48788857320210712e-03 -5.97282047126579571e+09
7.00892967032613114e+02 2.52428244958639247e-01
-3.50608613692556040e-02 1.36960244422818802e-03
-1.38562226662627108e-10 -3.05121207028300461e+01
1.40686344416769850e+06 -7.52276883818798447e+09
-8.41081802081367663e-08 1.67940751944778609e+09
7.61075945012498174e-07 3.81864399650067368e-04
7.93062815945174336e+08 6.98574319248416432e+04
-2.70578667614187996e-04 1.72187818216647398e-07
7.14263321449908604e-04 -2.79998267770710144e+10
7.14035839434471654e-08 -4.31397396717916592e+00
-1.45421204601563280e+05 1.92949432541941594e-10
5.33203167459265792e+00 4.30948894564401286e+01
5.48085617376597740e-03 3.97864252644123673e-01
-2.10514434759276553e-03 2.41713000525142258e-07
1.72906292274061467e-04 -5.95445050205175781e+09
2.03677409849766997e-10 7.67990443928495049e+07
5.89698449520331056e-10 6.08680541222065272e-05
-8.34981087893161297e+08 9.86889316340954418e-06
4.29355005650353214e-09 -8.68010857170493821e+00
9.42198061855878399e-02 -3.78008364256829630e-07
-4.68109238628353778e+04 -7.07454561974504127e-07
-7.58002322564162035e+06 1.15331056048862374e+04
-9.02716360637031765e-09 2.49422614688006666e-07
-2.29757458916010319e+03 1.45264326604874820e+08
-3.88387608207735258e-07 -4.29732196113320908e-08
-9.26006545140182608e-07 9.97510452471159823e+01
9.60989097755139232e+08 9.72325659185800646e+01
-2.57124349418155866e-02 8.54804866955068690e+01
6.44724214538472284e-10 -1.97989813379821479e+07
-8.12362185011092806e+04 2.04575446641795812e-08
5.65569788735794704e-08 4.29680961202437637e-09
-5.57787339625425704e-01 9.39639575854101829e-03
8.45100237740650326e+07 3.82017405130369086e-03
-4.55198634368938050e-04 -5.44467333448342705e+09
5.59916616116814712e-06 3.02032804553600442e+02
-9.97509070644923327e+02 6.15041396574565064e-10
8.60354491548217482e+01 3.36778776443556353e+02
9.38962534800126187e-08 9.42203449020204420e-02
7.72295185992249577e-08 -6.62041982420293309e-06
7.86029084677788861e-05 9.61523090466580034e+04
-3.13667681186893153e-06 5.07796977842112401e-07
-1.91940898060518234e-06 -3.03378045674365424e+07
-4.70956928361384678e+09 7.83533598842282679e-03
-7.33571647504178145e+02 -7.63075008507797320e+04
2.15925561277101358e-01 3.62770321343101962e-06
-3.64161000475389197e-10 3.34424695369358087e+04
-5.23864201937212378e-05 2.56323163212098381e-09
-9.07277872490079496e+00 -1.43388448638155580e+09
8.39750768643782335e-09 4.26076065437432098e+10
7.33466826629710943e+07 7.88047636592050694e+04
-5.30932186120425790e-07 3.21866477650134742e+08
