00000010000000000 11101000000000001 011101010000000001
00010000000000000 11101000000000001 011111000000000001
00000000010000000 11101000000000001 011101000010000001
11111111111111110 11101000000000001 111100111111111111
11000000000000000 11101000000000001 110101000000000001
11111000000000000 11101000000000001 111100000000000001
11111111111111110 11101000000000001 111100111111111111
11111111111100000 11101000000000001 111100111111100001
11111111111000000 11101000000000001 111100111111000001
11110000000000000 11101000000000001 111011000000000001
00000000000000100 11101000000000001 011101000000000101
11111110000000000 11101000000000001 111100110000000001
11111000000000000 11101000000000001 111100000000000001
11111111111100000 11101000000000001 111100111111100001
00000000010000000 11101000000000001 011101000010000001
00000100000000000 11101000000000001 011101100000000001
10000000000000000 11101000000000001 101101000000000001
01000000000000000 11101000000000001 100101000000000001
11111111111111000 11101000000000001 111100111111111001
11111000000000000 11101000000000001 111100000000000001
00100000000000000 11101000000000001 100001000000000001
11111111111100000 11101000000000001 111100111111100001
10000000000000000 11101000000000001 101101000000000001
11111110000000000 11101000000000001 111100110000000001
00100000000000000 11101000000000001 100001000000000001
00000000001000000 11101000000000001 011101000001000001
00000000100000000 11101000000000001 011101000100000001
00000010000000000 11101000000000001 011101010000000001
00000000000000010 11101000000000001 011101000000000011
11000000000000000 11101000000000001 110101000000000001
11111111111111100 11101000000000001 111100111111111101
00010000000000000 11101000000000001 011111000000000001
11111000000000000 11101000000000001 111100000000000001
11000000000000000 11101000000000001 110101000000000001
00000000000100000 11101000000000001 011101000000100001
11110000000000000 11101000000000001 111011000000000001
00000000001000000 11101000000000001 011101000001000001
11111110000000000 11101000000000001 111100110000000001
11111110000000000 11101000000000001 111100110000000001
11111111111111110 11101000000000001 111100111111111111
11111111111000000 11101000000000001 111100111111000001
11111111111100000 11101000000000001 111100111111100001
00000000010000000 11101000000000001 011101000010000001
00000000010000000 11101000000000001 011101000010000001
00000010000000000 11101000000000001 011101010000000001
11000000000000000 11101000000000001 110101000000000001
00000000001000000 11101000000000001 011101000001000001
00000000000000001 11101000000000001 011101000000000010
11111100000000000 11101000000000001 111100100000000001
00000000010000000 11101000000000001 011101000010000001
11111111111100000 11101000000000001 111100111111100001
00000000010000000 11101000000000001 011101000010000001
00000000000000010 11101000000000001 011101000000000011
11111111111111111 11101000000000001 111101000000000000
00100000000000000 11101000000000001 100001000000000001
00000000000000010 11101000000000001 011101000000000011
11111111100000000 11101000000000001 111100111100000001
11111111111111000 11101000000000001 111100111111111001
11111110000000000 11101000000000001 111100110000000001
11111000000000000 11101000000000001 111100000000000001
00100000000000000 11101000000000001 100001000000000001
11111111111111000 11101000000000001 111100111111111001
11111111111111111 11101000000000001 111101000000000000
00000001000000000 11101000000000001 011101001000000001
11111111111111110 11101000000000001 111100111111111111
11111111110000000 11101000000000001 111100111110000001
00000000000000010 11101000000000001 011101000000000011
00000000000100000 11101000000000001 011101000000100001
11111110000000000 11101000000000001 111100110000000001
00000100000000000 11101000000000001 011101100000000001
00000000000001000 11101000000000001 011101000000001001
11111111000000000 11101000000000001 111100111000000001
11110000000000000 11101000000000001 111011000000000001
00000000000000010 11101000000000001 011101000000000011
00000000000000001 11101000000000001 011101000000000010
00000000100000000 11101000000000001 011101000100000001
00001000000000000 11101000000000001 011110000000000001
11100000000000000 11101000000000001 111001000000000001
00000001000000000 11101000000000001 011101001000000001
00000000000010000 11101000000000001 011101000000010001
00000000000010000 11101000000000001 011101000000010001
00000000000000001 11101000000000001 011101000000000010
10000000000000000 11101000000000001 101101000000000001
00000000100000000 11101000000000001 011101000100000001
11111111111100000 11101000000000001 111100111111100001
00000100000000000 11101000000000001 011101100000000001
00000000000000010 11101000000000001 011101000000000011
00100000000000000 11101000000000001 100001000000000001
00000000100000000 11101000000000001 011101000100000001
11111111111110000 11101000000000001 111100111111110001
10000000000000000 11101000000000001 101101000000000001
11111111111111111 11101000000000001 111101000000000000
11111100000000000 11101000000000001 111100100000000001
11111111111111000 11101000000000001 111100111111111001
11111111111111111 11101000000000001 111101000000000000
01000000000000000 11101000000000001 100101000000000001
11111111111111110 11101000000000001 111100111111111111
11000000000000000 11101000000000001 110101000000000001
11111111100000000 11101000000000001 111100111100000001
00100000000000000 11101000000000001 100001000000000001
11000000000000000 11101000000000001 110101000000000001
11111111110000000 11101000000000001 111100111110000001
00000000000010000 11101000000000001 011101000000010001
00000000100000000 11101000000000001 011101000100000001
00000001000000000 11101000000000001 011101001000000001
00000000010000000 11101000000000001 011101000010000001
11000000000000000 11101000000000001 110101000000000001
11111111111111111 11101000000000001 111101000000000000
00000000000010000 11101000000000001 011101000000010001
00000000001000000 11101000000000001 011101000001000001
11111111111111100 11101000000000001 111100111111111101
11111111111000000 11101000000000001 111100111111000001
11111111111111111 11101000000000001 111101000000000000
11111111111111100 11101000000000001 111100111111111101
11111000000000000 11101000000000001 111100000000000001
11110000000000000 11101000000000001 111011000000000001
11111111111000000 11101000000000001 111100111111000001
11111111111110000 11101000000000001 111100111111110001
00000000010000000 11101000000000001 011101000010000001
11111111100000000 11101000000000001 111100111100000001
11111111111111110 11101000000000001 111100111111111111
11111111111111110 11101000000000001 111100111111111111
11111111111111000 11101000000000001 111100111111111001
10000000000000000 11101000000000001 101101000000000001
00000000000010000 11101000000000001 011101000000010001
11110000000000000 11101000000000001 111011000000000001
00010000000000000 11101000000000001 011111000000000001
00000000001000000 11101000000000001 011101000001000001
00000000000010000 11101000000000001 011101000000010001
11111111111111100 11101000000000001 111100111111111101
00000000001000000 11101000000000001 011101000001000001
11000000000000000 11101000000000001 110101000000000001
00000010000000000 11101000000000001 011101010000000001
11100000000000000 11101000000000001 111001000000000001
00100000000000000 11101000000000001 100001000000000001
11100000000000000 11101000000000001 111001000000000001
00000000010000000 11101000000000001 011101000010000001
11110000000000000 11101000000000001 111011000000000001
11111100000000000 11101000000000001 111100100000000001
11111100000000000 11101000000000001 111100100000000001
00000000000010000 11101000000000001 011101000000010001
11111111111000000 11101000000000001 111100111111000001
11111110000000000 11101000000000001 111100110000000001
00000100000000000 11101000000000001 011101100000000001
00100000000000000 11101000000000001 100001000000000001
11111000000000000 11101000000000001 111100000000000001
11111110000000000 11101000000000001 111100110000000001
00100000000000000 11101000000000001 100001000000000001
11000000000000000 11101000000000001 110101000000000001
00001000000000000 11101000000000001 011110000000000001
11110000000000000 11101000000000001 111011000000000001
11111111100000000 11101000000000001 111100111100000001
11111100000000000 11101000000000001 111100100000000001
11100000000000000 11101000000000001 111001000000000001
01000000000000000 11101000000000001 100101000000000001
11000000000000000 11101000000000001 110101000000000001
00001000000000000 11101000000000001 011110000000000001
00000000000001000 11101000000000001 011101000000001001
00000000000000001 11101000000000001 011101000000000010
00000000000000001 11101000000000001 011101000000000010
11111111110000000 11101000000000001 111100111110000001
11111111111111100 11101000000000001 111100111111111101
11111111111111100 11101000000000001 111100111111111101
00000100000000000 11101000000000001 011101100000000001
10000000000000000 11101000000000001 101101000000000001
11111000000000000 11101000000000001 111100000000000001
01000000000000000 11101000000000001 100101000000000001
01000000000000000 11101000000000001 100101000000000001
00000000000000100 11101000000000001 011101000000000101
00000000000000001 11101000000000001 011101000000000010
00000000000100000 11101000000000001 011101000000100001
00010000000000000 11101000000000001 011111000000000001
00100000000000000 11101000000000001 100001000000000001
11111111111111110 11101000000000001 111100111111111111
00000000001000000 11101000000000001 011101000001000001
11111111110000000 11101000000000001 111100111110000001
11000000000000000 11101000000000001 110101000000000001
11111111111111000 11101000000000001 111100111111111001
00000100000000000 11101000000000001 011101100000000001
00000000000010000 11101000000000001 011101000000010001
11100000000000000 11101000000000001 111001000000000001
00000000100000000 11101000000000001 011101000100000001
11111000000000000 11101000000000001 111100000000000001
11111111100000000 11101000000000001 111100111100000001
00000010000000000 11101000000000001 011101010000000001
11111111111111110 11101000000000001 111100111111111111
00000000000100000 11101000000000001 011101000000100001
11111111111111111 11101000000000001 111101000000000000
00000000000010000 11101000000000001 011101000000010001
11111111000000000 11101000000000001 111100111000000001
00000001000000000 11101000000000001 011101001000000001
10000000000000000 11101000000000001 101101000000000001
11111111111111111 11101000000000001 111101000000000000
00000010000000000 11101000000000001 011101010000000001
00000000100000000 11101000000000001 011101000100000001
11111111111110000 11101000000000001 111100111111110001
00000000000000010 11101000000000001 011101000000000011
11111111111100000 11101000000000001 111100111111100001
11100000000000000 11101000000000001 111001000000000001
11111111111110000 11101000000000001 111100111111110001
00000000010000000 11101000000000001 011101000010000001
00000000010000000 11101000000000001 011101000010000001
00000001000000000 11101000000000001 011101001000000001
00000000000100000 11101000000000001 011101000000100001
10000000000000000 11101000000000001 101101000000000001
00000000001000000 11101000000000001 011101000001000001
11111111000000000 11101000000000001 111100111000000001
11111111111111000 11101000000000001 111100111111111001
11111000000000000 11101000000000001 111100000000000001
11111111111110000 11101000000000001 111100111111110001
00000000000100000 11101000000000001 011101000000100001
11110000000000000 11101000000000001 111011000000000001
00000001000000000 11101000000000001 011101001000000001
00000000000000001 11101000000000001 011101000000000010
11111111111111110 11101000000000001 111100111111111111
00000000000000100 11101000000000001 011101000000000101
11111111111111100 11101000000000001 111100111111111101
00000000000000100 11101000000000001 011101000000000101
11110000000000000 11101000000000001 111011000000000001
00000000000001000 11101000000000001 011101000000001001
00010000000000000 11101000000000001 011111000000000001
00000010000000000 11101000000000001 011101010000000001
00000001000000000 11101000000000001 011101001000000001
11100000000000000 11101000000000001 111001000000000001
00000000000001000 11101000000000001 011101000000001001
00000000001000000 11101000000000001 011101000001000001
00000000000000010 11101000000000001 011101000000000011
00000000001000000 11101000000000001 011101000001000001
00000000010000000 11101000000000001 011101000010000001
01000000000000000 11101000000000001 100101000000000001
11111111111111110 11101000000000001 111100111111111111
11111100000000000 11101000000000001 111100100000000001
11111110000000000 11101000000000001 111100110000000001
11000000000000000 11101000000000001 110101000000000001
11111100000000000 11101000000000001 111100100000000001
11111111111111110 11101000000000001 111100111111111111
11111111111111100 11101000000000001 111100111111111101
00010000000000000 11101000000000001 011111000000000001
11111111111000000 11101000000000001 111100111111000001
00100000000000000 11101000000000001 100001000000000001
10000000000000000 11101000000000001 101101000000000001
11111111111111000 11101000000000001 111100111111111001
00000100000000000 11101000000000001 011101100000000001
00000000001000000 11101000000000001 011101000001000001
11111111100000000 11101000000000001 111100111100000001
00000000001000000 11101000000000001 011101000001000001
00000000000000010 11101000000000001 011101000000000011
11111111000000000 11101000000000001 111100111000000001
11000000000000000 11101000000000001 110101000000000001
11111111000000000 11101000000000001 111100111000000001
00000000000000010 11101000000000001 011101000000000011
11111100000000000 11101000000000001 111100100000000001
01000000000000000 11101000000000001 100101000000000001
00100000000000000 11101000000000001 100001000000000001
11111111110000000 11101000000000001 111100111110000001
00000000000100000 11101000000000001 011101000000100001
00000000000010000 11101000000000001 011101000000010001
11100000000000000 11101000000000001 111001000000000001
11110000000000000 11101000000000001 111011000000000001
00000000000000010 11101000000000001 011101000000000011
11111111100000000 11101000000000001 111100111100000001
11111111100000000 11101000000000001 111100111100000001
00000000000001000 11101000000000001 011101000000001001
11100000000000000 11101000000000001 111001000000000001
00000000010000000 11101000000000001 011101000010000001
11111111111111111 11101000000000001 111101000000000000
11111100000000000 11101000000000001 111100100000000001
11111111111100000 11101000000000001 111100111111100001
00010000000000000 11101000000000001 011111000000000001
00000000000000001 11101000000000001 011101000000000010
11111111000000000 11101000000000001 111100111000000001
11111111000000000 11101000000000001 111100111000000001
11110000000000000 11101000000000001 111011000000000001
11111111111000000 11101000000000001 111100111111000001
11111111111111100 11101000000000001 111100111111111101
11100000000000000 11101000000000001 111001000000000001
11111111111110000 11101000000000001 111100111111110001
11111100000000000 11101000000000001 111100100000000001
11111000000000000 11101000000000001 111100000000000001
11111111111000000 11101000000000001 111100111111000001
00000000001000000 11101000000000001 011101000001000001
00000000000001000 11101000000000001 011101000000001001
00010000000000000 11101000000000001 011111000000000001
00010000000000000 11101000000000001 011111000000000001
00000000010000000 11101000000000001 011101000010000001
11000000000000000 11101000000000001 110101000000000001
11100000000000000 11101000000000001 111001000000000001
11111111111111110 11101000000000001 111100111111111111
11111111110000000 11101000000000001 111100111110000001
00000000000001000 11101000000000001 011101000000001001
00000010000000000 11101000000000001 011101010000000001
11000000000000000 11101000000000001 110101000000000001
11111111110000000 11101000000000001 111100111110000001
00000000000001000 11101000000000001 011101000000001001
00001000000000000 11101000000000001 011110000000000001
00000100000000000 11101000000000001 011101100000000001
00000000000010000 11101000000000001 011101000000010001
00000001000000000 11101000000000001 011101001000000001
00000000000000001 11101000000000001 011101000000000010
00000000000010000 11101000000000001 011101000000010001
11111111111100000 11101000000000001 111100111111100001
00000000000100000 11101000000000001 011101000000100001
00000100000000000 11101000000000001 011101100000000001
11000000000000000 11101000000000001 110101000000000001
00000001000000000 11101000000000001 011101001000000001
00000000000000001 11101000000000001 011101000000000010
11111111100000000 11101000000000001 111100111100000001
11111111111111110 11101000000000001 111100111111111111
11111000000000000 11101000000000001 111100000000000001
11111111111111000 11101000000000001 111100111111111001
00010000000000000 11101000000000001 011111000000000001
11111111100000000 11101000000000001 111100111100000001
11111111100000000 11101000000000001 111100111100000001
01000000000000000 11101000000000001 100101000000000001
00000000000000010 11101000000000001 011101000000000011
00000000000000010 11101000000000001 011101000000000011
11111000000000000 11101000000000001 111100000000000001
11111111111110000 11101000000000001 111100111111110001
00000000000000010 11101000000000001 011101000000000011
11111000000000000 11101000000000001 111100000000000001
00001000000000000 11101000000000001 011110000000000001
10000000000000000 11101000000000001 101101000000000001
11111111111111000 11101000000000001 111100111111111001
11111111111111000 11101000000000001 111100111111111001
00000000100000000 11101000000000001 011101000100000001
